mean,std,skewness,kurtosis,rms,peak_to_peak,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,total_power,wavelet_entropy,coeff_energy,median_frequency,mean_frequency,frequency_variance,peak_frequency,8,2
0.4100804227789178,14.108729459905486,0.05810298756675176,-0.053633824686120886,14.116488185732875,85.34410654864917,229.57123893444177,0.6218402412677584,2.162395457257899,4.900288427417699,234.36408653333768,1.8665234082479316,192791.04539402397,15.75,20.40566884770847,338.4319155016662,10.875,8,2
0.12988409474500967,11.967845494861525,0.021645683596393968,-0.04068393566655702,11.969741959513572,74.30897480951906,167.69235466285582,0.6934781052832106,2.014101176245458,5.223874080808934,171.9113712963246,1.9498417591688575,145164.84513989754,18.375,23.820883454630867,409.8402660140973,12.0625,8,2
-0.016781771922924765,12.244577798260687,-0.005096760202268746,-0.1330332295085693,12.246447353063312,72.94860437431656,176.32874418405186,0.7006117155394457,2.0309171081466717,5.159139467758,179.71269440930485,1.9488544214286503,148046.9508551303,19.703125,24.305587335707266,406.79796385387624,13.296875,8,2
0.18426784637528565,12.337558177607775,-0.0582763512755434,-0.11798301835520478,12.341128361612649,73.71022275917045,175.80492818517232,0.6832317629380124,2.078319023950904,5.155372281567917,187.68666116001674,1.9784191084782656,142946.1612482441,18.5,23.227004007077653,395.42505243003865,13.140625,8,2
0.1773009317364291,11.86753501910783,0.1933841840506191,0.3257190774137147,11.872016717784232,76.38504750364818,164.49225170851287,0.6785606140371112,2.0317676643312383,5.228862675011224,167.84193212711787,1.9783889285899814,132776.1909444671,17.421875,22.509655777962163,394.7085461904484,12.734375,8,2
-0.046126212270892926,11.666943851962557,0.23570834772796,0.44969727440648616,11.669408562097319,76.32827755870704,158.83342821509913,0.6876317287885247,2.004375835484693,5.255376461021582,171.02766581421417,1.9856556714891551,128862.42207851354,17.859375,22.96957334537405,397.1600155662473,12.328125,8,2
-0.02574561970886357,11.2669356183619,0.20727543270077536,0.624317505803091,11.267443773170102,76.90726559719431,148.82872722974898,0.7016305181756168,1.9549309654601816,5.360759611363304,160.94211216083704,1.9992378511526976,120925.74081859588,19.15625,23.817499790034052,407.63362929380594,12.46875,8,2
-0.4361832266744567,11.272489571692216,-0.014443280771765427,0.05219484519204495,11.284023833739921,69.54472639445795,148.43311244105809,0.6821512444895501,2.029373142065318,5.276699444181474,157.2978084958323,1.9573954274097831,120443.04036197839,17.53125,22.59206371360164,399.06699654235643,11.046875,8,2
-0.28857400009741063,11.405052710580254,-0.001163136289690066,0.05855812853596307,11.41157757776759,71.75501984001627,152.38422013548492,0.6780538714001167,2.058252741784632,5.20143083272902,164.26110285775013,1.9397072422280646,123723.34792100254,17.65625,22.25537669145549,388.43564303472624,11.3125,8,2
-0.20594491161777106,10.930563348893589,-0.008402213535145735,0.2865443129289803,10.93326890173998,71.78394578729383,141.616992888899,0.702283350555675,1.9670548156664607,5.359012210646347,140.13506007520712,1.9491574694024982,116184.45792547132,19.25,23.969679107103083,416.3950222192068,11.203125,8,2
-0.07727849225503525,10.285293185260834,0.05043510050922686,-0.10242400138497401,10.286138687471386,62.23773758274875,128.84509414867438,0.7353162638976057,1.8665605503082245,5.503604412351856,132.79760052286193,2.0085086154272718,112115.84773191328,20.515625,25.17920476003966,425.08916068768167,13.625,8,2
